;Comuna;AH;AMARILLOS;DEMOCRATAS;EVOPOLI;FA;FREVS;IGUALDAD;IND - CANDIDATURAS INDEPENDIENTES;PAVP;PCCH;PDC;PDG;PH;PL;POPULAR;PPD;PR;PS;PSC;PTR;REPUBLICANO;RN;UDI;Votos Blancos;Votos Nulos
139;PUNITAQUI;0.0;227.20000000000002;965.2;242.4;365.8;260.0;0.0;0;0.0;535.6;674.4;444.8;0.0;102.0;0.0;427.40000000000003;228.0;412.0;251.0;0.0;466.6;628.0;462.40000000000003;1049;985
140;ALGARROBO;0.0;0.0;224.8;0.0;788.0;0.0;65.33333333333333;312;0.0;693.2;1332.4;314.0;65.33333333333333;0.0;157.33333333333331;116.80000000000001;311.2;513.2;154.4;0.0;2169.2;1748.4;2457.4;1014;1638
141;PALMILLA;0.0;241.0;455.8;461.6;133.0;297.2;0.0;0;0.0;424.0;1066.0;206.0;0.0;47.2;0.0;130.0;889.0;1016.0;155.0;0.0;1865.0;1167.2;2111.8;1128;820
142;RIO IBAÑEZ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;154.4;0.0;0.0;0.0;0.0;342.0;264.0;243.0;0.0;0.0;0.0;1037.6;886.0;96;119
143;TEODORO SCHMIDT;0.0;541.0;468.0;554.0;208.6;945.4;0.0;0;0.0;297.0;579.4;145.0;0.0;14.4;0.0;1007.2;1582.2;116.0;64.0;0.0;1639.6;2227.4;2277.6;1440;959
144;COCHAMO;0.0;108.0;0.0;36.8;133.8;30.4;0.0;294;0.0;84.0;99.0;52.2;0.0;28.4;0.0;257.0;345.6;49.6;15.0;0.0;519.0;604.2;320.6;640;393
145;SANTO DOMINGO;0.0;0.0;0.0;557.0;396.0;0.0;21.86666666666667;0;0.0;104.0;2470.4;128.0;21.86666666666667;0.0;63.866666666666674;0.0;1458.0;153.8;248.0;0.0;1686.8;1657.8000000000002;988.0;839;817
146;NAVIDAD;0.0;187.0;274.0;181.0;1753.0;890.0;0.0;947;111.6;992.0;410.4;87.2;0.0;56.0;0.0;332.0;443.20000000000005;460.0;0.0;0.0;0.0;725.2;1057.0;590;556
147;PIRQUE;202.0;0.0;310.40000000000003;374.0;1133.6;133.2;48.26666666666667;0;854.0;2751.0;476.0;320.0;267.26666666666665;874.2;48.26666666666667;1244.0;2432.0;1236.0;470.6;0.0;3767.4;3047.6;1042.0;2169;2620
148;SAN BERNARDO;2102.0;0.0;3868.0;3266.4;13114.0;2739.0;0.0;0;7549.8;11427.0;5326.8;10090.2;5045.0;2063.0;0.0;1856.0;5582.200000000001;22783.0;9429.8;0.0;30451.6;13767.6;13280.2;22803;35859
149;PAILLACO;0.0;0.0;0.0;290.8;1433.2;1069.0;0.0;0;0.0;2920.8;1275.0;194.0;0.0;0.0;0.0;242.0;731.8000000000001;2056.0;0.0;0.0;2247.6000000000004;3777.4;446.0;1781;1487
150;VICTORIA;0.0;230.0;1234.0;3197.4;1385.8;0.0;0.0;0;0.0;58.0;938.4000000000001;0.0;0.0;1451.0;0.0;1789.4;1669.2;1251.0;1826.2;0.0;3027.0;2770.6000000000004;5203.0;2135;3375
151;TUCAPEL;0.0;28.8;165.8;143.0;1208.2;0.0;117.4;748;0.0;386.0;1067.8;164.0;14.4;0.0;14.4;461.0;995.8000000000001;245.4;165.4;0.0;662.0;3834.6000000000004;707.2;1314;1235
152;PENCO;0.0;163.20000000000002;1328.6;211.0;2513.0;3553.6;1245.0;0;0.0;1617.0;3409.4;1766.6;0.0;133.6;0.0;278.4;993.6;3089.4;5303.8;0.0;6644.200000000001;673.4;7609.6;3224;4580
153;SAN FELIPE;0.0;310.40000000000003;1189.8000000000002;361.6;3226.8;939.2;178.93333333333337;1145;0.0;2657.0;1041.8000000000002;509.0;178.93333333333337;939.2;178.93333333333337;2770.0;3088.0;2485.0;1748.8000000000002;0.0;4760.0;7307.400000000001;2055.2;4779;7510
154;ANCUD;0.0;742.0;0.0;0.0;1700.0;1758.0;0.0;0;0.0;1272.4;2509.0;0.0;0.0;2064.0;0.0;1860.0;1394.4;4077.4;2059.8;0.0;4080.2;3746.2;3413.0;3925;3924
155;ANTARTICA;0.0;0.0;0.0;0.0;4.4;0.0;0.0;9;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;17.0;18.8;10.0;3;6
156;VICUÑA;179.2;195.4;365.0;956.2;1801.2;529.4;0.0;468;0.0;746.4;809.2;433.20000000000005;0.0;248.4;0.0;646.0;673.4000000000001;1594.4;508.8;0.0;971.8;2056.2;1880.2;3091;2430
157;QUILICURA;921.0;0.0;3146.4;2297.0;10487.0;7934.2;0.0;0;7605.8;10398.0;5196.0;7409.6;5276.0;5276.2;0.0;4323.0;5781.400000000001;2182.0;3721.0;0.0;15587.0;9486.0;4910.6;13039;22240
158;LA CRUZ;0.0;347.20000000000005;0.0;0.0;606.4000000000001;309.0;0.0;0;0.0;718.8;599.6;268.0;0.0;76.0;140.0;548.8;386.4;2240.0;832.8000000000001;0.0;1975.0;1887.4;1481.2;1345;1795
159;MARCHIGUE;0.0;0.0;0.0;183.0;577.0;25.6;0.0;0;0.0;94.0;117.2;38.400000000000006;0.0;25.6;0.0;401.0;768.0;946.0;0.0;0.0;806.4000000000001;718.4000000000001;3057.0;447;364
160;LONQUIMAY;0.0;146.0;517.0;260.6;171.2;0.0;0.0;1125;0.0;0.0;839.8000000000001;531.6;0.0;816.0;0.0;293.6;390.0;963.0;878.4000000000001;0.0;223.4;636.8;1563.6;1226;636
161;EL TABO;0.0;0.0;0.0;82.4;700.0;92.80000000000001;68.53333333333335;0;0.0;665.6;900.8;523.0;68.53333333333335;92.80000000000001;187.53333333333336;378.0;1211.2;1098.0;176.8;0.0;1814.0;1488.0;1619.4;887;1766
162;YUMBEL;0.0;110.4;2179.6;645.8;1050.4;1870.0;116.46666666666667;0;0.0;545.0;1684.2;179.0;15.466666666666669;0.0;15.466666666666669;835.6;1292.2;1977.4;199.6;0.0;2093.8;3390.2000000000003;401.0;1827;1864
163;DALCAHUE;0.0;0.0;0.0;0.0;2198.0;403.4;0.0;0;0.0;628.8;1129.0;0.0;0.0;62.400000000000006;0.0;1433.0;887.2;795.2;157.0;0.0;744.4;2280.0;1257.4;1660;1185
164;LAJA;0.0;37.6;831.8;123.2;223.2;359.0;195.46666666666667;490;0.0;160.0;624.2;198.0;19.46666666666667;0.0;19.46666666666667;131.6;3393.0;2921.6;325.4;0.0;1845.6;3793.8;2120.2;1282;1530
165;VALDIVIA;0.0;3699.0;0.0;3733.6;20208.6;4354.0;0.0;0;0.0;7070.8;7276.2;1371.0;0.0;0.0;0.0;6077.8;2488.4;15175.0;4126.200000000001;0.0;19589.2;13870.400000000001;3992.8;11450;16984
166;TOCOPILLA;0.0;0.0;124.0;0.0;1102.8;2664.4;0.0;0;0.0;744.2;1527.4;120.0;0.0;664.4000000000001;0.0;1169.2;254.4;294.20000000000005;1222.6;0.0;288.0;1231.6;986.4000000000001;1267;2051
